length,numAlphas,numDigits,alphaDigitRatio,entropy,isHTTP,isHTTPS,params,anchors,directories,tld,age,class
58,42,3,14.0,4.537233427297783,1,0,2,0,2,com,175,deface
76,57,4,14.25,4.53022570497011,1,0,4,0,1,com,6206,deface
48,36,2,18.0,4.363521032323435,1,0,1,0,2,com,175,deface
45,37,0,1.0,4.302746985122409,1,0,1,0,1,com,5761,deface
51,37,4,9.25,4.446360145638541,1,0,2,0,2,com,214,deface
109,83,6,13.833333333333334,4.770368963031978,1,0,6,0,1,com,1727,deface
45,37,0,1.0,4.480524762900187,1,0,0,0,2,ru,2033,deface
55,47,0,1.0,4.177017332478704,1,0,0,0,2,com,7530,deface
72,58,2,29.0,4.516653300891518,1,0,2,0,1,com,6128,deface
38,29,2,14.5,4.418722908066563,1,0,0,0,1,com,5651,deface
68,53,3,17.666666666666668,4.266779571061746,1,0,0,0,3,com,4771,deface
63,50,0,1.0,4.200322194895564,1,0,0,0,3,com,5907,deface
57,41,3,13.666666666666666,4.343524172242264,1,0,0,0,4,com,160,deface
77,61,3,20.333333333333332,4.513413412244325,1,0,3,0,1,org,4132,deface
39,26,4,6.5,4.246188756990946,1,0,1,0,1,com,675,deface
60,49,0,1.0,4.087966797112397,1,0,0,0,3,it,6522,deface
49,40,0,1.0,4.073367243394179,1,0,0,0,2,com,4245,deface
92,71,3,23.666666666666668,4.4864750621298235,1,0,5,0,1,it,4750,deface
120,94,6,15.666666666666666,4.6298904749588905,1,0,5,0,1,com,7660,deface
94,75,3,25.0,4.479846901446805,1,0,0,0,2,com,6489,deface
54,44,1,44.0,4.228119502647275,1,0,1,0,1,it,1670,deface
161,107,21,5.095238095238095,4.791837475224145,1,0,9,0,1,ru,5115,deface
97,73,5,14.6,4.735892224140998,1,0,4,0,1,ro,546,deface
50,43,0,1.0,4.0704355005135815,1,0,0,0,2,com,172,deface
46,38,0,1.0,4.023136955868885,1,0,0,0,2,com,8763,deface
61,51,0,1.0,4.15362868192505,1,0,0,0,2,it,5442,deface
138,108,4,27.0,4.57259187468696,1,0,8,0,1,com,1654,deface
72,58,2,29.0,4.516653300891518,1,0,2,0,1,com,6128,deface
87,68,3,22.666666666666668,4.502895583187672,1,0,4,0,1,fr,845,deface
120,94,8,11.75,4.566656453203832,1,0,1,0,5,it,18,deface
154,120,7,17.142857142857142,4.76849753850087,1,0,6,0,1,com,6128,deface
171,146,16,9.125,5.274596484189263,1,0,1,0,2,com,7548,deface
93,80,2,40.0,4.369474608700918,1,0,1,0,3,com,3328,deface
63,41,8,5.125,4.471028288744661,1,0,0,0,6,cz,6133,deface
61,50,0,1.0,4.321639338900244,1,0,1,0,3,com,7780,deface
90,71,4,17.75,4.603748480449246,1,0,4,0,1,com,3631,deface
67,45,9,5.0,4.487512796534518,1,0,0,0,5,dk,8074,deface
73,62,0,1.0,4.185444080047118,1,0,0,0,2,ru,4912,deface
83,68,1,68.0,4.442357922074506,1,0,3,0,1,com,8668,deface
89,76,1,76.0,4.174701986680753,1,0,0,0,2,com,4267,deface
46,38,0,1.0,4.085758358504456,1,0,0,0,2,org,5026,deface
52,41,1,41.0,3.8249965744358656,1,0,0,0,3,cz,6893,deface
79,64,2,32.0,4.319373710575732,1,0,0,0,2,ro,4911,deface
108,88,2,44.0,4.656585396585016,1,0,2,0,4,com,7969,deface
48,32,5,6.4,4.55612754269503,1,0,1,0,1,com,5640,deface
67,34,16,2.125,4.567527578608398,1,0,0,0,3,ru,5283,deface
117,98,10,9.8,5.176619023970026,1,0,1,0,2,com,5643,deface
27,22,0,1.0,4.060262039120379,1,0,0,0,1,com,550,deface
88,68,4,17.0,4.555467129755085,1,0,4,0,1,com,5707,deface
51,32,7,4.571428571428571,4.539593233916256,1,0,2,0,2,org.cn,6680,deface
68,56,2,28.0,4.219333157765065,1,0,0,0,3,it,7865,deface
150,119,6,19.833333333333332,4.627664473402426,1,0,5,0,1,org,2138,deface
31,24,0,1.0,3.993730584231477,1,0,0,0,1,com,7752,deface
103,77,5,15.4,4.708860305203332,1,0,6,0,1,com,5091,deface
33,24,2,12.0,3.919563347274704,1,0,0,0,2,net,252,deface
47,38,0,1.0,4.20811624497244,1,0,1,0,1,net,4809,deface
60,47,2,23.5,4.500163462376718,1,0,0,0,3,com,6054,deface
100,81,1,81.0,4.549373261890309,1,0,5,0,1,it,3902,deface
130,84,19,4.421052631578948,4.815143610567432,1,0,6,0,1,ru,5115,deface
63,54,0,1.0,4.194382797825942,1,0,0,0,2,com,306,deface
87,64,6,10.666666666666666,4.64902252022442,1,0,4,0,1,com,8076,deface
105,85,2,42.5,4.917252156414673,1,0,5,0,1,com,1488,deface
41,32,1,32.0,4.155498040834076,1,0,0,0,1,com,1787,deface
129,100,6,16.666666666666668,4.8229782299358135,1,0,7,0,1,com,1727,deface
74,60,2,30.0,4.588436514572175,1,0,2,0,1,it,1670,deface
58,47,1,47.0,4.251799693471168,1,0,1,0,2,com.ua,4430,deface
150,123,12,10.25,5.257371214439873,1,0,2,0,4,com,751,deface
65,37,14,2.642857142857143,4.406189738095211,1,0,0,0,3,com,4773,deface
115,96,1,96.0,4.606193744679709,1,0,3,0,2,com,254,deface
48,40,0,1.0,3.909886917514739,1,0,0,0,2,com,8497,deface
58,49,0,1.0,4.351804332432895,1,0,1,0,1,com,4628,deface
36,29,0,1.0,3.819114154689793,1,0,0,0,1,com,5865,deface
108,62,24,2.5833333333333335,4.750614498414597,1,0,1,0,5,ru,6528,deface
103,89,0,1.0,4.092444251499532,1,0,0,0,3,com,7836,deface
84,65,4,16.25,4.500533310628944,1,0,4,0,1,com,4167,deface
124,64,33,1.9393939393939394,4.8938653876971,1,0,5,0,1,com,1749,deface
49,39,1,39.0,4.476456017363834,1,0,0,0,2,cz,4553,deface
55,41,3,13.666666666666666,4.358365849770287,1,0,0,0,2,si,4701,deface
44,30,3,10.0,4.112063152384018,1,0,1,0,1,cn,6493,deface
102,81,4,20.25,4.666695562939222,1,0,4,0,1,com,5105,deface
56,48,0,1.0,4.306656707462823,1,0,0,0,2,com,8076,deface
56,45,1,45.0,4.09283227083716,1,0,0,0,4,org,678,deface
95,73,5,14.6,4.63446887253822,1,0,5,0,1,com,653,deface
108,84,5,16.8,4.562183014593475,1,0,5,0,1,org,5379,deface
62,51,1,51.0,4.338793440734921,1,0,0,0,3,org,6627,deface
109,83,6,13.833333333333334,4.752020339178768,1,0,6,0,1,com,1727,deface
96,76,3,25.333333333333332,4.389927053338765,1,0,1,0,5,com,358,deface
41,29,4,7.25,4.0803683954327115,1,0,0,0,3,net,3782,deface
59,47,3,15.666666666666666,4.3614802364490535,1,0,0,0,2,com,4941,deface
87,67,4,16.75,4.531117319875419,1,0,4,0,1,cl,7429,deface
86,67,2,33.5,4.470974313790224,1,0,5,0,1,com,4517,deface
46,38,0,1.0,4.107922489127366,1,0,0,0,2,com,4849,deface
83,62,4,15.5,4.521250469142494,1,0,5,0,1,com,90,deface
79,60,3,20.0,4.447547090563996,1,0,4,0,1,se,8643,deface
40,27,4,6.75,4.196439344671015,1,0,1,0,1,com,675,deface
29,23,0,1.0,3.507592737929981,1,0,0,0,1,it,7865,deface
222,178,27,6.592592592592593,5.480378492144464,1,0,3,0,2,com,2036,deface
51,36,6,6.0,4.475963577095932,1,0,0,0,2,com,5064,deface
45,38,0,1.0,4.24927205275426,1,0,0,0,1,info,6172,deface
53,44,0,1.0,4.2628498792472636,1,0,0,0,3,cz,6133,deface
41,32,1,32.0,4.265969382614097,1,0,0,0,2,com,4821,deface
76,61,2,30.5,4.500978092779004,1,0,3,0,1,com,1488,deface
103,80,5,16.0,4.687592066510677,1,0,5,0,1,it,1670,deface
145,114,4,28.5,4.486354986511864,1,0,9,0,1,it,4750,deface
36,24,3,8.0,4.18354236243323,1,0,1,0,1,net,320,deface
203,163,6,27.166666666666668,4.571129595656094,1,0,5,0,1,com,7975,deface
33,27,0,1.0,4.081532376606414,1,0,0,0,1,org,8367,deface
29,22,0,1.0,3.926272374139508,1,0,0,0,1,it,5091,deface
97,81,1,81.0,4.450730942524623,1,0,1,0,1,com,4475,deface
41,33,1,33.0,4.171474187957335,1,0,0,0,1,com,317,deface
50,39,2,19.5,4.153786320494366,1,0,0,0,3,it,8006,deface
37,29,0,1.0,3.95905708166975,1,0,0,0,1,com,2036,deface
59,47,1,47.0,4.346555075072167,1,0,1,0,3,com,751,deface
48,37,1,37.0,4.3477942093616955,1,0,1,0,1,com,4475,deface
69,58,0,1.0,4.113717712771737,1,0,0,0,3,com,5761,deface
52,43,0,1.0,3.9792867203263307,1,0,0,0,3,org,678,deface
130,96,9,10.666666666666666,4.733804548761436,1,0,5,0,1,com.co,46,deface
47,40,0,1.0,4.025897970146482,1,0,0,0,3,com,5638,deface
183,143,8,17.875,4.655494784451249,1,0,9,0,1,ro,6148,deface
140,107,6,17.833333333333332,4.657404102508396,1,0,8,0,2,com,2036,deface
108,88,2,44.0,4.638066878066498,1,0,2,0,4,com,7969,deface
41,31,0,1.0,4.168408407004341,1,0,0,0,2,com.cn,8796,deface
52,43,0,1.0,4.26768022844844,1,0,0,0,3,com.ar,2545,deface
94,80,3,26.666666666666668,4.407986396104643,1,0,1,0,3,com,3328,deface
56,46,0,1.0,4.226474118254376,1,0,0,0,2,cz,7717,deface
35,28,0,1.0,3.7538840030187486,1,0,0,0,1,se,8643,deface
40,33,0,1.0,4.156198332810095,1,0,0,0,1,com,6489,deface
94,72,4,18.0,4.615291581402754,1,0,5,0,1,com,7975,deface
85,62,6,10.333333333333334,4.4673360837028175,1,0,0,0,3,com,4630,deface
218,173,28,6.178571428571429,5.512858547042207,1,0,3,0,1,no,4434,deface
49,43,0,1.0,3.968418201249934,1,0,0,0,1,info,6172,deface
72,49,10,4.9,4.450070140898861,1,0,0,0,7,com,5360,deface
37,30,0,1.0,3.9900097040407405,1,0,0,0,1,com,4756,deface
115,94,3,31.333333333333332,4.445569300772488,1,0,0,0,2,com,6489,deface
40,33,0,1.0,3.7586949695628418,1,0,0,0,1,it,7396,deface
67,50,6,8.333333333333334,4.484187146884906,1,0,0,0,3,com,8387,deface
116,93,3,31.0,4.553499514035241,1,0,3,0,4,dk,5212,deface
121,103,2,51.5,4.320298592538902,1,0,0,0,3,com,4807,deface
132,106,4,26.5,4.539679625502215,1,0,4,0,3,com,522,deface
50,42,0,1.0,4.176174630069641,1,0,0,0,2,com,4245,deface
56,42,3,14.0,4.211210672320923,1,0,0,0,2,com,4419,deface
40,32,0,1.0,4.177567157116929,1,0,0,0,1,com,4665,deface
38,31,0,1.0,4.063202513215853,1,0,0,0,1,com,9293,deface
140,108,6,18.0,4.737946515334941,1,0,5,0,1,fr,892,deface
47,38,1,38.0,4.250669436461802,1,0,0,0,2,org,6627,deface
76,58,3,19.333333333333332,4.559813205963358,1,0,4,0,1,com,4898,deface
58,49,0,1.0,4.399302392815024,1,0,1,0,1,com,4628,deface
37,30,0,1.0,4.023661393171458,1,0,0,0,1,net,4470,deface
82,63,4,15.75,4.577022134491433,1,0,4,0,1,com,205,deface
39,29,2,14.5,3.8642247325745416,1,0,0,0,2,it,424,deface
44,35,0,1.0,4.2938813342022,1,0,1,0,1,com,4762,deface
76,64,0,1.0,4.330522586958171,1,0,0,0,2,sk,6683,deface
41,30,2,15.0,4.064392248309454,1,0,1,0,1,it,83,deface
80,60,4,15.0,4.57611868335301,1,0,4,0,1,com,7253,deface
45,37,0,1.0,4.197082818407666,1,0,0,0,2,fr,4111,deface
108,87,2,43.5,4.9298001754817,1,0,5,0,1,com,1488,deface
91,65,8,8.125,4.744941448716152,1,0,4,0,3,org,8501,deface
111,89,3,29.666666666666668,4.6691583539151935,1,0,5,0,2,com,4518,deface
59,50,0,1.0,4.251914245826847,1,0,0,0,3,com,4849,deface
30,23,0,1.0,3.8729055953200557,1,0,0,0,1,com,7811,deface
94,72,4,18.0,4.615291581402754,1,0,5,0,1,com,7975,deface
102,77,7,11.0,4.568666731668661,1,0,5,0,1,net,550,deface
48,37,3,12.333333333333334,4.323934896284056,1,0,0,0,2,com,749,deface
93,80,2,40.0,4.390979985045005,1,0,1,0,3,com,3328,deface
110,94,0,1.0,4.237226397660946,1,0,0,0,4,net,383,deface
54,45,0,1.0,4.225195670049993,1,0,0,0,3,org,5118,deface
106,75,10,7.5,4.591775368046388,1,0,5,0,1,com,7104,deface
116,91,3,30.333333333333332,4.623951063329849,1,0,5,0,1,ro,5582,deface
110,86,3,28.666666666666668,4.658551071073941,1,0,6,0,1,cz,6133,deface
85,69,0,1.0,4.440282008287175,1,0,1,0,3,com,5907,deface
64,50,2,25.0,4.529482282211646,1,0,2,0,1,com,749,deface
84,63,4,15.75,4.498571441148224,1,0,4,0,1,com.tr,4241,deface
57,45,2,22.5,4.21613601559595,1,0,0,0,3,it,4366,deface
64,55,0,1.0,4.466578664259099,1,0,0,0,2,com,5228,deface
27,19,3,6.333333333333333,3.95822916866988,1,0,0,0,1,net,5759,deface
39,32,0,1.0,4.079772731460867,1,0,0,0,1,com.mx,9720,deface
74,60,1,60.0,4.423575285650286,1,0,3,0,1,se,7242,deface
74,64,0,1.0,4.249550413237076,1,0,0,0,3,com,6329,deface
43,32,2,16.0,4.268719696310996,1,0,1,0,1,com,8158,deface
60,45,5,9.0,4.384253155003664,1,0,0,0,3,cz,7083,deface
73,56,2,28.0,4.441211675431463,1,0,4,0,1,mx,1224,deface
53,45,0,1.0,4.302469982456883,1,0,0,0,2,com,8076,deface
96,24,45,0.5333333333333333,4.069938570131249,1,0,0,0,4,ru,2378,deface
61,48,2,24.0,4.51058667390566,1,0,0,0,2,com.tr,5745,deface
37,29,0,1.0,4.195675662809304,1,0,0,0,1,com,5052,deface
43,36,0,1.0,4.1382629410915355,1,0,0,0,1,fr,4185,deface
161,129,6,21.5,4.650452812822673,1,0,5,0,1,org,2138,deface
70,54,4,13.5,4.309281725284142,1,0,0,0,4,com,5682,deface
95,73,4,18.25,4.692805345648826,1,0,4,0,1,com,6960,deface
53,44,0,1.0,4.282574059579656,1,0,0,0,3,com.ar,2545,deface
76,57,4,14.25,4.5039099154964255,1,0,4,0,1,com,6206,deface
44,35,1,35.0,4.018884391699703,1,0,0,0,2,it,4366,deface
57,41,3,13.666666666666666,4.238261014347528,1,0,0,0,4,com,160,deface
32,26,0,1.0,4.179229296672174,1,0,0,0,1,com,6657,deface
45,38,0,1.0,4.116868585642403,1,0,0,0,2,com,52,deface
61,49,1,49.0,4.266001681470513,1,0,3,0,1,net,5175,deface
86,74,2,37.0,4.3997210379046745,1,0,0,0,5,com,6507,deface
95,77,2,38.5,4.525384680389529,1,0,4,0,3,com,52,deface
73,60,2,30.0,4.439270450087951,1,0,0,0,2,dk,4288,deface
47,41,0,1.0,4.074825553344985,1,0,0,0,1,com,5703,deface
157,121,8,15.125,4.661651459113247,1,0,9,0,1,com,6849,deface
52,45,0,1.0,4.075372536140748,1,0,0,0,1,it,5022,deface
43,35,0,1.0,4.217563162817514,1,0,0,0,3,ru,215,deface
147,115,4,28.75,4.601251554421588,1,0,9,0,1,no,4434,deface
188,127,25,5.08,4.845800427550525,1,0,3,0,5,com,6298,deface
135,104,7,14.857142857142858,4.667240018735552,1,0,5,0,1,fr,892,deface
60,29,16,1.8125,4.154679196490042,1,0,0,0,2,ru,5205,deface
85,63,5,12.6,4.620811160851251,1,0,5,0,1,ru,145,deface
139,73,34,2.1470588235294117,4.8352417922533695,1,0,5,0,1,com,371,deface
115,94,1,94.0,4.327088340267091,1,0,5,0,2,com.co,4174,deface
40,32,0,1.0,3.977567157116928,1,0,0,0,2,it,4234,deface
68,52,4,13.0,4.544906179638854,1,0,1,0,3,com,810,deface
45,31,6,5.166666666666667,4.224751985026255,1,0,0,0,2,com,675,deface
51,32,7,4.571428571428571,4.500377547641746,1,0,2,0,2,org.cn,6680,deface
127,100,4,25.0,4.797471109702245,1,0,7,0,1,com,1727,deface
43,34,0,1.0,4.297675800911846,1,0,1,0,1,com,8158,deface
62,55,0,1.0,4.1517994400343845,1,0,0,0,2,com,4630,deface
86,66,2,33.0,4.5708590866481655,1,0,3,0,2,com.tr,5380,deface
157,123,4,30.75,4.694736005193875,1,0,7,0,1,com,6109,deface
91,65,8,8.125,4.766919470694175,1,0,4,0,3,org,8501,deface
85,62,8,7.75,4.336247812349078,1,0,0,0,6,com,5365,deface
153,125,13,9.615384615384615,5.160778304394091,1,0,2,0,4,com,4588,deface
51,44,0,1.0,4.10303122398507,1,0,0,0,1,org,4430,deface
148,118,14,8.428571428571429,5.241090801250835,1,0,2,0,4,org,678,deface
44,38,0,1.0,4.05319745997986,1,0,0,0,1,com,5221,deface
44,30,3,10.0,4.220128777433188,1,0,1,0,1,cn,6493,deface
50,27,13,2.076923076923077,4.080240000427042,1,0,0,0,5,net,252,deface
46,37,0,1.0,4.0480336303846824,1,0,0,0,2,ab.ca,7712,deface
116,92,4,23.0,4.505195358154042,1,0,4,0,1,it,5091,deface
79,61,2,30.5,4.631667375667259,1,0,4,0,1,it,7997,deface
38,31,0,1.0,3.9553113166340137,1,0,0,0,1,com,5643,deface
53,44,0,1.0,4.041126295765885,1,0,0,0,3,it,3177,deface
84,55,14,3.9285714285714284,4.491546554650807,1,0,0,0,3,com,4773,deface
36,28,1,28.0,4.270910335425637,1,0,0,0,1,biz,6168,deface
128,96,9,10.666666666666666,4.801027567711612,1,0,5,0,1,com,215,deface
79,63,1,63.0,4.324846730635265,1,0,3,0,3,it,4234,deface
95,75,4,18.75,4.400075120231388,1,0,1,0,4,com,5011,deface
50,37,2,18.5,4.4634651896016475,1,0,1,0,1,com.cn,8796,deface
45,37,0,1.0,4.216651363324027,1,0,0,0,1,gov.tr,5205,deface
109,85,5,17.0,4.657530143480088,1,0,5,0,1,sk,6010,deface
68,54,2,27.0,4.515874290653014,1,0,0,0,2,com,426,deface
44,36,0,1.0,3.787866277236509,1,0,0,0,2,it,18,deface
53,40,2,20.0,4.1218937474167126,1,0,0,0,2,ru,4750,deface
50,36,4,9.0,4.245533250556852,1,0,0,0,2,com,4257,deface
72,58,2,29.0,4.488875523113739,1,0,2,0,1,com,6128,deface
44,35,0,1.0,3.907598097330617,1,0,0,0,2,ru,2033,deface
88,73,2,36.5,4.416651864173003,1,0,0,0,3,cz,4140,deface
121,92,6,15.333333333333334,4.624328061286071,1,0,6,0,1,com,288,deface
114,89,5,17.8,4.516320895128927,1,0,4,0,2,com.co,4174,deface
42,35,0,1.0,4.094000160564931,1,0,0,0,1,com,8094,deface
92,70,5,14.0,4.687160157819054,1,0,4,0,1,ru,37,deface
100,79,3,26.333333333333332,4.628465630737974,1,0,5,0,1,fr,845,deface
83,62,5,12.4,4.615339281367273,1,0,4,0,1,com,1966,deface
33,26,0,1.0,3.884858891889048,1,0,0,0,1,com,8017,deface
99,76,5,15.2,4.599259391225082,1,0,5,0,1,it,3902,deface
51,43,0,1.0,4.054203282893441,1,0,0,0,2,com,7548,deface
35,29,0,1.0,3.9001530166977125,1,0,0,0,1,com,8067,deface
33,27,0,1.0,4.089552452560668,1,0,0,0,1,com,4899,deface
37,24,4,6.0,4.2497297168633565,1,0,1,0,1,net,320,deface
38,31,0,1.0,3.767958277719178,1,0,0,0,1,it,4750,deface
61,52,0,1.0,4.219202452416853,1,0,0,0,1,com,5098,deface
44,35,0,1.0,4.217859107657963,1,0,0,0,1,org,1246,deface
86,73,1,73.0,4.259601459084115,1,0,0,0,2,com,4267,deface
182,126,21,6.0,4.920977094458951,1,0,9,0,1,info,4576,deface
87,66,5,13.2,4.475420186342118,1,0,4,0,1,com,7199,deface
97,82,0,1.0,4.44227979241199,1,0,3,0,3,cz,4140,deface
70,59,0,1.0,4.339877574570947,1,0,0,0,3,ru,4416,deface
130,101,3,33.666666666666664,4.330211062504295,1,0,1,0,2,org,438,deface
34,24,3,8.0,4.017917900762097,1,0,0,0,2,com,1017,deface
69,54,2,27.0,4.49164202992834,1,0,2,0,1,com,73,deface
45,31,6,5.166666666666667,4.296865596089289,1,0,0,0,2,com,675,deface
115,94,3,31.333333333333332,4.501568661998991,1,0,3,0,2,com,674,deface
47,38,0,1.0,4.13131538381421,1,0,0,0,1,si,4701,deface
136,106,5,21.2,4.763426547858677,1,0,6,0,1,cz,201,deface
36,24,3,8.0,4.197159723424148,1,0,1,0,1,in,5184,deface
151,120,5,24.0,4.598737049817492,1,0,8,0,1,net,290,deface
120,97,3,32.333333333333336,4.584195571035939,1,0,5,0,1,com,4363,deface
128,96,6,16.0,4.6967159423672875,1,0,5,0,1,com,7253,deface
83,67,2,33.5,4.31088482646097,1,0,0,0,5,net,4847,deface
96,81,2,40.5,4.330904842483496,1,0,0,0,2,com,4240,deface
46,28,8,3.5,4.561286684176786,1,0,2,0,1,com,2742,deface
76,59,2,29.5,4.442539857773663,1,0,0,0,3,in.ua,6207,deface
43,37,0,1.0,4.187097021791765,1,0,0,0,1,com,465,deface
35,28,0,1.0,4.036006945330954,1,0,0,0,1,com,6969,deface
49,40,0,1.0,4.264935038249542,1,0,0,0,1,com.tr,5380,deface
58,49,0,1.0,3.909813435477729,1,0,0,0,2,com,2054,deface
41,30,2,15.0,4.153062297660665,1,0,1,0,1,net,178,deface
34,25,1,25.0,4.013070929103845,1,0,0,0,1,com,7933,deface
41,32,1,32.0,4.045980358012783,1,0,0,0,2,net,4162,deface
81,59,7,8.428571428571429,4.466212738775266,1,0,4,0,1,net,550,deface
87,69,2,34.5,4.261740985585994,1,0,0,0,2,it,4828,deface
85,65,4,16.25,4.530982078223019,1,0,4,0,1,com,4465,deface
81,64,1,64.0,4.559123694767001,1,0,3,0,2,ab.ca,7712,deface
122,95,5,19.0,4.6020229954209055,1,0,6,0,2,it,8006,deface
89,59,12,4.916666666666667,4.841585223847686,1,0,4,0,1,org,5745,deface
41,34,0,1.0,4.257078456355554,1,0,0,0,2,com,253,deface
123,63,31,2.032258064516129,4.809021493754591,1,0,4,0,4,ru,1741,deface
109,86,4,21.5,4.583775417824297,1,0,4,0,1,com,7120,deface
102,81,4,20.25,4.666695562939221,1,0,4,0,1,com,5105,deface
78,65,0,1.0,4.385235559778088,1,0,0,0,2,com,4628,deface
154,120,7,17.142857142857142,4.592526015444018,1,0,5,0,1,com,1745,deface
90,68,4,17.0,4.5255432417660275,1,0,5,0,1,it,4226,deface
96,73,5,14.6,4.727464844941974,1,0,4,0,1,com,6960,deface
80,60,4,15.0,4.521762239033051,1,0,4,0,1,ca,6040,deface
42,32,2,16.0,4.014357827994779,1,0,0,0,2,it,4366,deface
91,72,3,24.0,4.535935404665013,1,0,4,0,1,it,3902,deface
116,92,4,23.0,4.224256856635019,1,0,0,0,3,com,5507,deface
62,49,3,16.333333333333332,4.2399918759111666,1,0,0,0,2,org,6864,deface
48,34,6,5.666666666666667,4.448934896284057,1,0,0,0,2,com,675,deface
94,72,5,14.4,4.615262390310641,1,0,4,0,1,org.co,6829,deface
43,37,0,1.0,3.9811725340644784,1,0,0,0,1,com,5703,deface
51,43,0,1.0,4.280391646683438,1,0,0,0,2,com,5228,deface
154,120,4,30.0,4.60474841758098,1,0,5,0,1,com,6109,deface
82,66,2,33.0,4.401496482196045,1,0,3,0,2,com,5336,deface
108,81,8,10.125,4.6432467877616554,1,0,6,0,1,com,7654,deface
147,118,5,23.6,4.601134366182217,1,0,3,0,5,com,4182,deface
131,109,3,36.333333333333336,4.394025672564539,1,0,1,0,5,it,18,deface
74,58,3,19.333333333333332,4.122287140715199,1,0,0,0,3,com,4762,deface
50,41,0,1.0,4.345979129983103,1,0,1,0,1,com,6329,deface
90,74,2,37.0,4.639340352870024,1,0,0,0,5,se,9061,deface
59,46,2,23.0,3.9128140750450306,1,0,0,0,5,it,4528,deface
90,72,5,14.4,4.41776097965858,1,0,1,0,4,com,5011,deface
55,45,0,1.0,4.360651250117066,1,0,0,0,2,cz,9051,deface
73,55,3,18.333333333333332,4.528750847014521,1,0,4,0,1,org,2138,deface
95,75,3,25.0,4.651140545437945,1,0,4,0,1,se,5148,deface
86,68,2,34.0,4.571159453496571,1,0,4,0,1,cl,5730,deface
40,33,0,1.0,3.925070520364181,1,0,0,0,2,com,5336,deface
44,30,3,10.0,4.157517697838563,1,0,1,0,1,cn,6493,deface
110,76,21,3.619047619047619,4.782788636911266,1,0,2,0,3,com,6054,deface
50,39,2,19.5,4.32637013015618,1,0,0,0,2,it,8346,deface
77,66,0,1.0,4.063265614526515,1,0,0,0,2,com,5912,deface
54,46,0,1.0,4.122684437581661,1,0,0,0,2,com,7491,deface
60,51,0,1.0,4.350489295854282,1,0,0,0,2,com,8076,deface
46,39,0,1.0,4.153571738477581,1,0,0,0,1,com,911,deface
180,143,6,23.833333333333332,4.468462594358977,1,0,5,0,1,cl,7429,deface
231,200,14,14.285714285714286,5.462093606097157,1,0,2,0,4,ro,5044,deface
164,139,14,9.928571428571429,5.390633600085567,1,0,1,0,4,com,7166,deface
51,42,0,1.0,3.9806474020206353,1,0,0,0,2,it,4828,deface
89,72,0,1.0,4.367171532538428,1,0,4,0,1,com,276,deface
72,56,2,28.0,4.53488646792993,1,0,0,0,3,sk,6781,deface
146,122,9,13.555555555555555,5.243070430128402,1,0,2,0,3,com,891,deface
28,22,0,1.0,4.012188403968661,1,0,0,0,1,com,5805,deface
43,35,0,1.0,4.193251963803171,1,0,0,0,1,com,37,deface
39,31,1,31.0,4.087221296985311,1,0,1,0,1,com,4257,deface
37,30,0,1.0,4.0059580950078475,1,0,0,0,1,ca,5489,deface
117,88,6,14.666666666666666,4.63667745744204,1,0,5,0,1,fr,4651,deface
57,45,3,15.0,4.153089909570804,1,0,0,0,2,com,4941,deface
90,69,4,17.25,4.588982196705436,1,0,5,0,1,com,2226,deface
130,63,36,1.75,4.854856103659979,1,0,5,0,1,ru,4332,deface
57,45,1,45.0,4.462030970525834,1,0,2,0,2,com,214,deface
124,98,5,19.6,4.587920604303441,1,0,5,0,1,com,4363,deface
69,57,0,1.0,4.304126000777909,1,0,2,0,2,cl,7548,deface
62,52,0,1.0,4.38348537514084,1,0,0,0,2,net,182,deface
37,29,0,1.0,4.2966307302014535,1,0,0,0,1,dk,8074,deface
68,56,1,56.0,4.179395106517187,1,0,0,0,3,net,4583,deface
156,120,7,17.142857142857142,4.540216197044756,1,0,9,0,1,com,7104,deface
47,38,0,1.0,4.035778681778613,1,0,0,0,3,it,9308,deface
127,92,11,8.363636363636363,4.7328842403291205,1,0,5,0,1,fr,845,deface
55,39,8,4.875,4.608099258743189,1,0,1,0,1,com,254,deface
70,54,4,13.5,4.380659759889135,1,0,0,0,3,com,8017,deface
90,71,3,23.666666666666668,4.329176104896774,1,0,0,0,4,com,4845,deface
70,56,1,56.0,4.334072260905708,1,0,3,0,1,com,5823,deface
33,26,0,1.0,4.1272831343132905,1,0,0,0,1,com,861,deface
121,83,26,3.1923076923076925,4.778177292158569,1,0,2,0,3,com,4666,deface
26,20,0,1.0,3.8731406795131322,1,0,0,0,1,com,1017,deface
71,53,4,13.25,4.415483965320054,1,0,3,0,1,com,7430,deface
112,90,2,45.0,4.945781232508107,1,0,5,0,1,com,1488,deface
53,44,0,1.0,4.099983191591616,1,0,0,0,3,it,3177,deface
39,32,0,1.0,4.060416641661805,1,0,0,0,1,net,4637,deface
46,37,0,1.0,3.987235119903598,1,0,0,0,2,it,18,deface
48,41,0,1.0,4.129247855285173,1,0,0,0,3,com,5638,deface
55,45,2,22.5,4.1495668778545785,1,0,0,0,4,com,6835,deface
53,44,0,1.0,4.116900115218781,1,0,0,0,2,com,5526,deface
78,58,4,14.5,4.542386231962232,1,0,4,0,1,cz,201,deface
88,72,2,36.0,4.551405165876681,1,0,3,0,1,se,4807,deface
64,49,5,9.8,4.69752739943295,1,0,1,0,1,dk,4288,deface
