length,numAlphas,numDigits,alphaDigitRatio,entropy,isHTTP,isHTTPS,params,anchors,directories,tld,age,class
67,47,11,4.2727272727272725,4.4831770643635735,1,0,0,0,4,com,118,malware
66,50,3,16.666666666666668,4.689847294869702,1,0,2,0,3,com,2661,malware
75,61,1,61.0,4.445290445257776,1,0,1,0,5,cn,66,malware
70,40,12,3.3333333333333335,4.666374045603423,1,0,1,0,3,com,2565,malware
219,147,33,4.454545454545454,5.444515483684552,1,0,10,0,4,com,6227,malware
90,30,30,1.0,3.706938719971208,1,0,0,0,2,info,4218,malware
81,32,22,1.4545454545454546,3.686962733842056,1,0,0,0,2,info,4218,malware
77,55,7,7.857142857142857,4.860544009039137,1,0,1,0,5,com,158,malware
73,44,14,3.142857142857143,4.543292752052793,1,0,1,0,4,com,2397,malware
68,52,3,17.333333333333332,3.9558200559481183,1,0,0,0,4,com,3515,malware
86,62,14,4.428571428571429,4.64187002415294,1,0,0,0,5,com,4321,malware
68,37,19,1.9473684210526316,4.693433613022823,1,0,0,0,6,com,4510,malware
81,30,24,1.25,3.639150718305603,1,0,0,0,2,info,4218,malware
90,34,26,1.3076923076923077,3.7718967382568342,1,0,0,0,2,info,4218,malware
68,57,1,57.0,4.134374606684535,1,0,0,0,3,com,7121,malware
92,58,20,2.9,4.889020690351088,1,0,2,0,4,com,3595,malware
65,40,13,3.076923076923077,4.522368491699724,1,0,0,0,4,com,2230,malware
83,63,3,21.0,4.394669295327114,1,0,1,0,5,com,4321,malware
81,28,26,1.0769230769230769,3.6469334926670203,1,0,0,0,2,info,4218,malware
247,93,69,1.3478260869565217,3.619825366432723,1,0,0,0,2,com,106,malware
80,48,20,2.4,4.857446651186469,1,0,1,0,4,com,3595,malware
81,27,27,1.0,3.655736499113898,1,0,0,0,2,info,4218,malware
88,65,6,10.833333333333334,4.738238187017657,1,0,3,0,4,com,3128,malware
81,26,28,0.9285714285714286,3.710421184828354,1,0,0,0,2,info,4218,malware
81,30,24,1.25,3.719421875608607,1,0,0,0,2,info,4218,malware
81,27,27,1.0,3.630009918384189,1,0,0,0,2,info,4218,malware
99,33,33,1.0,3.7048045096096525,1,0,0,0,2,info,4218,malware
66,54,0,1.0,4.1543173256583925,1,0,0,0,2,com,4840,malware
115,74,15,4.933333333333334,4.881639455922869,1,0,1,0,0,com,529,malware
84,69,0,1.0,4.187991896995253,1,0,0,0,3,com,279,malware
69,25,22,1.1363636363636365,3.9092692979107135,1,0,0,0,2,info,4218,malware
72,25,23,1.0869565217391304,3.7803087724749145,1,0,0,0,2,info,4218,malware
81,30,24,1.25,3.695049425595804,1,0,0,0,2,info,4218,malware
99,35,31,1.1290322580645162,3.631473597634511,1,0,0,0,2,info,4218,malware
72,40,21,1.9047619047619047,4.733453863036472,1,0,0,0,5,com,7346,malware
65,55,0,1.0,4.284400322094177,1,0,0,0,2,com,692,malware
100,83,0,1.0,4.205309542324641,1,0,0,0,3,com,279,malware
64,54,0,1.0,4.1499433125951875,1,0,0,0,2,com,4840,malware
81,27,27,1.0,3.8582504249646137,1,0,0,0,2,info,4218,malware
78,55,7,7.857142857142857,4.362155187216802,1,0,1,0,6,com,2661,malware
81,26,28,0.9285714285714286,3.7035674001129983,1,0,0,0,2,info,4218,malware
92,58,20,2.9,4.889020690351088,1,0,2,0,4,com,3595,malware
99,35,31,1.1290322580645162,3.6834354646218386,1,0,0,0,2,info,4218,malware
65,26,29,0.896551724137931,4.300623151517147,1,0,0,0,4,com,84,malware
73,44,14,3.142857142857143,4.543292752052793,1,0,1,0,4,com,2397,malware
69,37,17,2.176470588235294,4.484769384063565,1,0,1,0,6,com,2565,malware
69,37,17,2.176470588235294,4.484769384063565,1,0,1,0,6,com,2565,malware
81,26,28,0.9285714285714286,3.7499677097403303,1,0,0,0,2,info,4218,malware
88,34,36,0.9444444444444444,4.496713018236831,1,0,0,0,8,com.cn,8577,malware
108,38,34,1.1176470588235294,3.645038802828099,1,0,0,0,2,info,4218,malware
63,22,20,1.1,3.829146353859784,1,0,0,0,2,info,4218,malware
90,31,29,1.0689655172413792,3.8508770906735386,1,0,0,0,2,info,4218,malware
90,31,29,1.0689655172413792,3.8957559797547354,1,0,0,0,2,info,4218,malware
71,55,3,18.333333333333332,4.241524888854111,1,0,0,0,5,com,6707,malware
71,47,8,5.875,4.720759627865229,1,0,5,0,1,com,3469,malware
87,67,4,16.75,4.4891462341926225,1,0,1,0,5,com,6663,malware
67,44,11,4.0,4.718616430196668,1,0,0,0,3,cz,4896,malware
71,43,17,2.5294117647058822,4.699495191184569,1,0,1,0,3,com,157,malware
90,31,29,1.0689655172413792,3.753600562871722,1,0,0,0,2,info,4218,malware
81,27,27,1.0,3.7985488015147664,1,0,0,0,2,info,4218,malware
81,28,26,1.0769230769230769,3.781744412895958,1,0,0,0,2,info,4218,malware
68,56,0,1.0,4.432999702073606,1,0,0,0,2,com,5049,malware
68,56,0,1.0,4.432999702073606,1,0,0,0,2,com,5049,malware
72,46,9,5.111111111111111,4.4443856825877655,1,0,1,0,6,com,1694,malware
76,60,4,15.0,4.430649435306024,1,0,0,0,3,com,4800,malware
74,50,9,5.555555555555555,4.31568356174493,1,0,1,0,6,com,2471,malware
93,52,15,3.466666666666667,4.550460258012416,1,0,0,0,4,com,3595,malware
72,32,27,1.1851851851851851,4.440487419567015,1,0,0,0,7,cn,6879,malware
92,58,20,2.9,4.889020690351088,1,0,2,0,4,com,3595,malware
98,71,6,11.833333333333334,4.524056437261925,1,0,2,0,6,com,6663,malware
90,31,29,1.0689655172413792,3.765395663624986,1,0,0,0,2,info,4218,malware
70,58,0,1.0,4.322459275301323,1,0,0,0,2,com,3694,malware
67,52,3,17.333333333333332,4.470419557314718,1,0,0,0,5,com,4321,malware
99,35,31,1.1290322580645162,3.796307692489806,1,0,0,0,2,info,4218,malware
89,68,4,17.0,4.6567719540082875,1,0,5,0,1,com,4401,malware
71,48,10,4.8,4.547654077788421,1,0,0,0,4,com,6663,malware
81,28,26,1.0769230769230769,3.7978324868216373,1,0,0,0,2,info,4218,malware
86,62,14,4.428571428571429,4.64187002415294,1,0,0,0,5,com,4321,malware
75,62,0,1.0,4.159361400472672,1,0,0,0,4,com,279,malware
76,63,0,1.0,4.229294581242781,1,0,0,0,3,com,692,malware
124,106,4,26.5,4.624109967472911,1,0,0,0,6,com,6707,malware
71,55,3,18.333333333333332,4.241524888854111,1,0,0,0,5,com,6707,malware
66,24,30,0.8,4.196303159178704,1,0,0,0,6,cn,6872,malware
70,35,25,1.4,4.614807753111468,1,0,0,0,4,com,5275,malware
99,32,34,0.9411764705882353,3.7494767264454483,1,0,0,0,2,info,4218,malware
78,55,6,9.166666666666666,4.767738161875773,1,0,3,0,3,com,64,malware
90,35,25,1.4,3.6976498690977495,1,0,0,0,2,info,4218,malware
80,48,20,2.4,4.857446651186469,1,0,1,0,4,com,3595,malware
81,32,22,1.4545454545454546,3.7094387236681907,1,0,0,0,2,info,4218,malware
171,100,26,3.8461538461538463,4.576337166707098,1,0,19,0,1,com,2838,malware
90,33,27,1.2222222222222223,3.7921636182830456,1,0,0,0,2,info,4218,malware
77,53,8,6.625,4.623676074525793,1,0,1,0,4,com,8125,malware
68,54,4,13.5,4.4552022756666485,1,0,0,0,4,com,3854,malware
90,27,33,0.8181818181818182,3.7847539699542834,1,0,0,0,2,info,4218,malware
90,30,30,1.0,3.8177609796585816,1,0,0,0,2,info,4218,malware
72,25,23,1.0869565217391304,3.824798613000888,1,0,0,0,2,info,4218,malware
81,28,26,1.0769230769230769,3.8091866169271187,1,0,0,0,2,info,4218,malware
90,29,31,0.9354838709677419,3.765215913511909,1,0,0,0,2,info,4218,malware
201,86,46,1.8695652173913044,3.4942482637954972,1,0,0,0,2,com,106,malware
90,28,32,0.875,3.714214908336543,1,0,0,0,2,info,4218,malware
99,32,34,0.9411764705882353,3.7494767264454483,1,0,0,0,2,info,4218,malware
67,48,6,8.0,4.701908736483777,1,0,2,0,3,com,64,malware
90,32,28,1.1428571428571428,3.7450350080587542,1,0,0,0,2,info,4218,malware
63,21,21,1.0,3.8362635128392544,1,0,0,0,2,info,4218,malware
78,55,6,9.166666666666666,4.732419091335216,1,0,3,0,3,com,3128,malware
63,21,21,1.0,3.823360195501049,1,0,0,0,2,info,4218,malware
84,29,27,1.0740740740740742,3.9078569818981497,1,0,0,0,2,info,4218,malware
72,23,25,0.92,3.8644479598380177,1,0,0,0,2,info,4218,malware
72,46,9,5.111111111111111,4.4443856825877655,1,0,1,0,6,com,1694,malware
99,31,35,0.8857142857142857,3.6912188735697904,1,0,0,0,2,info,4218,malware
64,53,1,53.0,4.165623587245975,1,0,0,0,5,cn,66,malware
71,47,8,5.875,4.720759627865229,1,0,5,0,1,com,3469,malware
81,63,4,15.75,4.421132683782634,1,0,0,0,3,com,692,malware
67,48,6,8.0,4.660791012570889,1,0,2,0,3,com,3128,malware
72,27,21,1.2857142857142858,3.721883202803429,1,0,0,0,2,info,4218,malware
99,32,34,0.9411764705882353,3.7066308678660573,1,0,0,0,2,info,4218,malware
80,28,39,0.717948717948718,4.580152233310935,1,0,0,0,6,com,4100,malware
108,35,37,0.9459459459459459,3.7365569233809968,1,0,0,0,2,info,4218,malware
81,32,22,1.4545454545454546,3.686962733842056,1,0,0,0,2,info,4218,malware
75,25,25,1.0,3.7323803889877722,1,0,0,0,2,info,4218,malware
66,50,3,16.666666666666668,4.689847294869702,1,0,2,0,3,com,2661,malware
68,49,6,8.166666666666666,4.742110731612633,1,0,3,0,2,com,64,malware
83,65,3,21.666666666666668,4.247146688214419,1,0,1,0,5,com,257,malware
66,23,21,1.0952380952380953,3.889260316971673,1,0,0,0,2,info,4218,malware
78,57,4,14.25,4.681137040053165,1,0,3,0,3,com,1694,malware
81,31,23,1.3478260869565217,3.735112542853045,1,0,0,0,2,info,4218,malware
90,29,31,0.9354838709677419,3.765215913511909,1,0,0,0,2,info,4218,malware
71,47,8,5.875,4.720759627865229,1,0,5,0,1,com,3469,malware
71,58,1,58.0,4.296267156211459,1,0,0,0,3,com,692,malware
71,55,3,18.333333333333332,4.241524888854111,1,0,0,0,5,com,6707,malware
81,27,27,1.0,3.7532351480920636,1,0,0,0,2,info,4218,malware
81,28,26,1.0769230769230769,3.821169714129424,1,0,0,0,2,info,4218,malware
82,36,20,1.8,4.263602578519842,1,0,0,0,2,com,794,malware
78,53,11,4.818181818181818,4.703349777628176,1,0,0,0,5,ca,7141,malware
82,65,4,16.25,4.401725218704119,1,0,0,0,3,com,692,malware
209,153,20,7.65,4.920956975921258,1,0,7,0,0,com,9051,malware
75,27,23,1.173913043478261,3.7921557201927367,1,0,0,0,2,info,4218,malware
66,38,18,2.111111111111111,4.653872338891526,1,0,0,0,2,com.cn,8450,malware
67,48,6,8.0,4.701908736483777,1,0,2,0,3,com,64,malware
69,49,7,7.0,4.742744297973422,1,0,3,0,2,com,109,malware
117,86,10,8.6,4.739712606572906,1,0,6,0,1,com,4401,malware
99,33,33,1.0,3.777987464133254,1,0,0,0,2,info,4218,malware
67,43,12,3.5833333333333335,4.60503970669761,1,0,0,0,3,cz,4896,malware
67,48,6,8.0,4.660791012570889,1,0,2,0,3,com,3128,malware
90,29,31,0.9354838709677419,3.7650379976118686,1,0,0,0,2,info,4218,malware
95,75,5,15.0,4.858880940106468,1,0,4,0,2,com,2565,malware
90,34,26,1.3076923076923077,3.75976896911554,1,0,0,0,2,info,4218,malware
66,47,2,23.5,4.410326370389298,1,0,5,0,3,com,238,malware
78,59,4,14.75,4.312484636179273,1,0,0,0,2,com,692,malware
81,26,28,0.9285714285714286,3.7499677097403303,1,0,0,0,2,info,4218,malware
68,54,4,13.5,4.4552022756666485,1,0,0,0,4,com,3854,malware
66,37,18,2.0555555555555554,4.624839809181016,1,0,0,0,4,net,3184,malware
71,55,3,18.333333333333332,4.241524888854111,1,0,0,0,5,com,6707,malware
229,90,68,1.3235294117647058,4.014682280659015,1,0,0,0,4,com.cn,3428,malware
99,40,26,1.5384615384615385,3.703957509214639,1,0,0,0,2,info,4218,malware
99,36,30,1.2,3.6661570287132577,1,0,0,0,2,info,4218,malware
84,29,27,1.0740740740740742,3.7915768933899345,1,0,0,0,2,info,4218,malware
64,45,2,22.5,4.399397470347699,1,0,5,0,3,com,238,malware
99,33,33,1.0,3.777987464133254,1,0,0,0,2,info,4218,malware
99,35,31,1.1290322580645162,3.5835646716030003,1,0,0,0,2,info,4218,malware
70,57,1,57.0,4.211725704951135,1,0,0,0,3,com,692,malware
69,25,22,1.1363636363636365,3.9092692979107135,1,0,0,0,2,info,4218,malware
69,49,7,7.0,4.742744297973422,1,0,3,0,2,com,109,malware
89,68,4,17.0,4.6567719540082875,1,0,5,0,1,com,4401,malware
63,21,21,1.0,3.963911829981578,1,0,0,0,2,info,4218,malware
76,61,2,30.5,4.272204119780151,1,0,0,0,2,com,4840,malware
72,23,25,0.92,3.862479773031403,1,0,0,0,2,info,4218,malware
105,80,2,40.0,4.512032333494264,1,0,8,0,2,com,178,malware
63,21,21,1.0,3.963911829981578,1,0,0,0,2,info,4218,malware
67,36,19,1.894736842105263,4.709464518971488,1,0,0,0,3,com,5302,malware
71,47,8,5.875,4.720759627865229,1,0,5,0,1,com,3469,malware
78,64,1,64.0,4.334697373754286,1,0,0,0,2,com,692,malware
67,48,6,8.0,4.701908736483777,1,0,2,0,3,com,64,malware
88,66,5,13.2,4.485786557799212,1,0,5,0,1,com,4401,malware
81,41,17,2.411764705882353,4.650837657817035,1,0,8,0,1,com,2838,malware
102,80,3,26.666666666666668,4.536368946566471,1,0,1,0,7,org,2021,malware
76,63,0,1.0,4.229294581242781,1,0,0,0,3,com,692,malware
67,48,6,8.0,4.660791012570889,1,0,2,0,3,com,3128,malware
83,41,19,2.1578947368421053,4.585143649720567,1,0,8,0,1,com,2838,malware
215,79,63,1.253968253968254,3.4581912209371044,1,0,0,0,2,org,2021,malware
68,51,3,17.0,4.261654342450028,1,0,0,0,4,com,6707,malware
99,35,31,1.1290322580645162,3.7253316807326886,1,0,0,0,2,info,4218,malware
90,27,33,0.8181818181818182,3.7847539699542834,1,0,0,0,2,info,4218,malware
68,57,1,57.0,4.134374606684535,1,0,0,0,3,com,7121,malware
57,50,0,1.0,4.036335137078636,1,0,0,0,2,net,7608,malware
120,79,27,2.925925925925926,4.789362972104391,1,0,3,0,3,com,692,malware
64,49,4,12.25,4.41627739943295,1,0,0,0,2,com,692,malware
90,29,31,0.9354838709677419,3.792885080130498,1,0,0,0,2,info,4218,malware
99,33,33,1.0,3.6260991635371425,1,0,0,0,2,info,4218,malware
78,57,4,14.25,4.681137040053165,1,0,3,0,3,com,1694,malware
91,60,16,3.75,4.823920470778714,1,0,3,0,3,com,157,malware
66,49,4,12.25,4.225377264081012,1,0,0,0,5,com,57,malware
90,70,0,1.0,4.450747299136188,1,0,1,0,2,com,9051,malware
77,31,34,0.9117647058823529,4.266070794612936,1,0,0,0,6,com,7191,malware
92,58,20,2.9,4.889020690351088,1,0,2,0,4,com,3595,malware
94,76,1,76.0,4.541751427547258,1,0,4,0,1,com,4401,malware
92,58,20,2.9,4.889020690351088,1,0,2,0,4,com,3595,malware
81,28,26,1.0769230769230769,3.9081497333592607,1,0,0,0,2,info,4218,malware
81,31,23,1.3478260869565217,3.735112542853045,1,0,0,0,2,info,4218,malware
71,47,8,5.875,4.720759627865229,1,0,5,0,1,com,3469,malware
72,27,21,1.2857142857142858,3.8185710988938517,1,0,0,0,2,info,4218,malware
81,31,23,1.3478260869565217,3.744948733990451,1,0,0,0,2,info,4218,malware
81,30,24,1.25,3.719421875608607,1,0,0,0,2,info,4218,malware
87,76,0,1.0,4.242973996382073,1,0,0,0,1,ru,4410,malware
99,32,34,0.9411764705882353,3.743938883154372,1,0,0,0,2,info,4218,malware
67,46,7,6.571428571428571,4.856842175403236,1,0,3,0,2,com,64,malware
98,63,13,4.846153846153846,4.673953946811854,1,0,1,0,7,com,64,malware
70,40,12,3.3333333333333335,4.666374045603423,1,0,1,0,3,com,2565,malware
87,67,3,22.333333333333332,4.73811849636825,1,0,3,0,4,com,2661,malware
99,34,32,1.0625,3.760036136118345,1,0,0,0,2,info,4218,malware
84,64,3,21.333333333333332,4.379798674318511,1,0,1,0,5,com,5049,malware
81,30,24,1.25,3.719421875608607,1,0,0,0,2,info,4218,malware
87,66,4,16.5,4.492589871092963,1,0,5,0,1,com,4401,malware
81,27,27,1.0,3.8983135422218553,1,0,0,0,2,info,4218,malware
70,45,17,2.6470588235294117,4.640156860408859,1,0,0,0,2,in,1418,malware
72,24,24,1.0,4.015789584174681,1,0,0,0,2,info,4218,malware
90,28,32,0.875,3.7388666018149364,1,0,0,0,2,info,4218,malware
66,22,22,1.0,3.8157034537554106,1,0,0,0,2,info,4218,malware
90,32,28,1.1428571428571428,3.7173658414401656,1,0,0,0,2,info,4218,malware
71,55,3,18.333333333333332,4.241524888854111,1,0,0,0,5,com,6707,malware
71,54,3,18.0,4.115992854172184,0,1,0,0,4,com,3515,malware
66,23,21,1.0952380952380953,3.8375950209986875,1,0,0,0,2,info,4218,malware
81,27,27,1.0,3.7532351480920636,1,0,0,0,2,info,4218,malware
63,20,22,0.9090909090909091,3.880656076047665,1,0,0,0,2,info,4218,malware
91,60,16,3.75,4.829307558643253,1,0,3,0,3,com,157,malware
68,54,4,13.5,4.4552022756666485,1,0,0,0,4,com,3854,malware
69,49,7,7.0,4.742744297973422,1,0,3,0,2,com,109,malware
81,30,24,1.25,3.719421875608607,1,0,0,0,2,info,4218,malware
77,61,4,15.25,4.4607118344502545,1,0,0,0,3,com,692,malware
72,46,9,5.111111111111111,4.4443856825877655,1,0,1,0,6,com,1694,malware
66,50,3,16.666666666666668,4.689847294869702,1,0,2,0,3,com,2661,malware
82,45,26,1.7307692307692308,4.812816754613224,1,0,0,0,3,com,2623,malware
81,28,26,1.0769230769230769,3.6612361531123474,1,0,0,0,2,info,4218,malware
70,58,0,1.0,4.322459275301323,1,0,0,0,2,com,3694,malware
90,32,28,1.1428571428571428,3.944103307624241,1,0,0,0,2,info,4218,malware
87,68,8,8.5,5.1845073641778745,1,0,1,0,3,com,8881,malware
78,55,6,9.166666666666666,4.7580601169762415,1,0,3,0,3,com,2744,malware
72,23,25,0.92,3.8451865438947843,1,0,0,0,2,info,4218,malware
72,27,21,1.2857142857142858,3.8457677102832073,1,0,0,0,2,info,4218,malware
63,21,21,1.0,3.963911829981578,1,0,0,0,2,info,4218,malware
99,32,34,0.9411764705882353,3.743938883154372,1,0,0,0,2,info,4218,malware
125,57,29,1.9655172413793103,4.660448107884573,1,0,15,0,3,com,8755,malware
90,29,31,0.9354838709677419,3.656790802393682,1,0,0,0,2,info,4218,malware
90,32,28,1.1428571428571428,3.7334964360422043,1,0,0,0,2,info,4218,malware
89,68,4,17.0,4.6567719540082875,1,0,5,0,1,com,4401,malware
72,25,23,1.0869565217391304,3.670003515393574,1,0,0,0,2,info,4218,malware
69,49,7,7.0,4.742744297973422,1,0,3,0,2,com,109,malware
81,27,27,1.0,3.9613185181201294,1,0,0,0,2,info,4218,malware
81,27,27,1.0,3.7741424754197572,1,0,0,0,2,info,4218,malware
68,34,21,1.619047619047619,4.605578194625218,1,0,0,0,4,com,5913,malware
65,53,0,1.0,4.104502961565412,1,0,0,0,5,com,8243,malware
68,50,4,12.5,4.8654983716944455,1,0,3,0,2,com,6171,malware
81,31,23,1.3478260869565217,3.7499677097403303,1,0,0,0,2,info,4218,malware
81,26,28,0.9285714285714286,3.9202540542400772,1,0,0,0,2,info,4218,malware
90,29,31,0.9354838709677419,3.569857255700804,1,0,0,0,2,info,4218,malware
81,27,27,1.0,3.682462388451928,1,0,0,0,2,info,4218,malware
64,47,4,11.75,4.617132914624721,1,0,3,0,3,com,1611,malware
65,55,0,1.0,4.152138775295559,1,0,0,0,4,com,218,malware
80,56,8,7.0,4.448010557409424,1,0,1,0,6,com,2565,malware
124,106,4,26.5,4.624109967472911,1,0,0,0,6,com,6707,malware
137,52,40,1.3,3.7624921340418886,1,0,0,0,2,com,106,malware
72,23,25,0.92,3.862479773031403,1,0,0,0,2,info,4218,malware
69,25,22,1.1363636363636365,4.1433494220851435,1,0,0,0,2,info,4218,malware
94,65,12,5.416666666666667,4.562031342854437,1,0,0,0,4,com,4945,malware
120,95,3,31.666666666666668,4.57238321964745,1,0,1,0,7,com,4321,malware
71,47,8,5.875,4.720759627865229,1,0,5,0,1,com,3469,malware
69,57,1,57.0,4.314834335142546,1,0,0,0,5,cn,66,malware
66,47,2,23.5,4.410326370389298,1,0,5,0,3,com,238,malware
72,25,23,1.0869565217391304,3.8179899325054287,1,0,0,0,2,info,4218,malware
77,55,7,7.857142857142857,4.834569983065111,1,0,1,0,5,com,158,malware
105,83,0,1.0,4.420123521646643,1,0,1,0,2,com,9051,malware
99,35,31,1.1290322580645162,3.7328365663601595,1,0,0,0,2,info,4218,malware
89,66,6,11.0,4.633829886817652,1,0,3,0,4,com,64,malware
71,47,8,5.875,4.720759627865229,1,0,5,0,1,com,3469,malware
67,47,11,4.2727272727272725,4.4831770643635735,1,0,0,0,4,com,118,malware
200,87,78,1.1153846153846154,4.827057953962964,1,0,0,0,4,com,8125,malware
99,31,35,0.8857142857142857,3.6903718731747763,1,0,0,0,2,info,4218,malware
56,33,7,4.714285714285714,4.289148671903071,1,0,0,0,2,com,106,malware
90,30,30,1.0,3.706938719971208,1,0,0,0,2,info,4218,malware
87,73,0,1.0,4.346462934056215,1,0,0,0,3,com,692,malware
72,23,25,0.92,3.862479773031403,1,0,0,0,2,info,4218,malware
99,36,30,1.2,3.828542032021651,1,0,0,0,2,info,4218,malware
64,49,4,12.25,4.41627739943295,1,0,0,0,2,com,692,malware
99,36,30,1.2,3.664224214075612,1,0,0,0,2,info,4218,malware
80,64,3,21.333333333333332,4.415957320949175,1,0,0,0,3,com,692,malware
75,59,5,11.8,4.885764611119876,1,0,1,0,2,com,9746,malware
87,51,26,1.9615384615384615,5.13169981728993,1,0,0,0,1,com,2623,malware
71,55,3,18.333333333333332,4.241524888854111,1,0,0,0,5,com,6707,malware
171,100,26,3.8461538461538463,4.576337166707098,1,0,19,0,1,com,2838,malware
91,60,16,3.75,4.823920470778714,1,0,3,0,3,com,157,malware
90,29,31,0.9354838709677419,3.792885080130498,1,0,0,0,2,info,4218,malware
81,41,17,2.411764705882353,4.650837657817035,1,0,8,0,1,com,2838,malware
131,52,36,1.4444444444444444,3.586519065049406,1,0,0,0,2,org,2021,malware
90,30,30,1.0,3.706938719971208,1,0,0,0,2,info,4218,malware
63,21,21,1.0,3.855106227247081,1,0,0,0,2,info,4218,malware
80,64,3,21.333333333333332,4.409306458753681,1,0,0,0,3,com,692,malware
64,48,3,16.0,4.280095799344165,1,0,0,0,2,com,257,malware
170,100,25,4.0,4.601428453694071,1,0,19,0,1,com,2838,malware
99,35,31,1.1290322580645162,3.6715144451110726,1,0,0,0,2,info,4218,malware
87,35,34,1.0294117647058822,4.5749031982048045,1,0,0,0,8,com.cn,8577,malware
81,28,26,1.0769230769230769,3.8917447894361823,1,0,0,0,2,info,4218,malware
79,67,0,1.0,4.295118685754293,0,1,0,0,4,com,8122,malware
81,26,28,0.9285714285714286,3.710421184828354,1,0,0,0,2,info,4218,malware
99,36,30,1.2,3.6768781801134622,1,0,0,0,2,info,4218,malware
67,54,0,1.0,4.387318117098742,1,0,0,0,2,com,5049,malware
67,47,11,4.2727272727272725,4.3936248255576045,1,0,0,0,4,com,118,malware
92,58,20,2.9,4.889020690351088,1,0,2,0,4,com,3595,malware
99,32,34,0.9411764705882353,3.6129849684034365,1,0,0,0,2,info,4218,malware
81,31,23,1.3478260869565217,3.7537517404373277,1,0,0,0,2,info,4218,malware
195,82,53,1.5471698113207548,4.063765419857517,1,0,0,0,4,com,3595,malware
73,62,0,1.0,4.446559066192602,1,0,1,0,3,com,5216,malware
81,27,27,1.0,3.6612720672090413,1,0,0,0,2,info,4218,malware
72,24,24,1.0,4.015789584174681,1,0,0,0,2,info,4218,malware
74,50,9,5.555555555555555,4.332509406310288,1,0,1,0,6,com,2840,malware
64,49,4,12.25,4.41627739943295,1,0,0,0,2,com,692,malware
126,91,16,5.6875,5.102136178604078,1,0,4,0,4,net,9489,malware
98,71,6,11.833333333333334,4.524056437261925,1,0,2,0,6,com,6663,malware
99,37,29,1.2758620689655173,3.693892232221209,1,0,0,0,2,info,4218,malware
89,67,5,13.4,4.520820264222485,1,0,5,0,1,com,4401,malware
121,63,23,2.739130434782609,4.413790820131845,1,0,0,0,4,com,3595,malware
81,30,24,1.25,3.6902301721937887,1,0,0,0,2,info,4218,malware
98,39,44,0.8863636363636364,4.7472636105366925,1,0,0,0,5,com,5794,malware
72,21,27,0.7777777777777778,3.936132118987048,1,0,0,0,2,info,4218,malware
63,21,21,1.0,3.963911829981578,1,0,0,0,2,info,4218,malware
70,42,17,2.4705882352941178,4.7716321249498606,1,0,0,0,5,com,5293,malware
90,34,42,0.8095238095238095,4.588804280805396,1,0,0,0,8,com,4503,malware
68,58,0,1.0,4.316205900458069,1,0,0,0,4,com,10467,malware
72,36,26,1.3846153846153846,4.69035104292869,1,0,0,0,4,net,7077,malware
87,54,19,2.8421052631578947,4.595700570787062,1,0,0,0,7,com.cn,7574,malware
66,52,3,17.333333333333332,4.349086310086777,1,0,0,0,3,com,692,malware
99,35,31,1.1290322580645162,3.80496761022474,1,0,0,0,2,info,4218,malware
66,50,3,16.666666666666668,4.689847294869702,1,0,2,0,3,com,2661,malware
70,37,15,2.466666666666667,4.7235169027462796,1,0,1,0,3,com,109,malware
118,61,23,2.652173913043478,4.412032555667913,1,0,0,0,4,com,3595,malware
81,28,26,1.0769230769230769,3.882941782989305,1,0,0,0,2,info,4218,malware
69,50,6,8.333333333333334,4.438113138427713,1,0,0,0,2,com,4175,malware
71,55,3,18.333333333333332,4.241524888854111,1,0,0,0,5,com,6707,malware
71,55,3,18.333333333333332,4.241524888854111,1,0,0,0,5,com,6707,malware
71,58,0,1.0,4.349428247913114,1,0,0,0,3,com,398,malware
80,56,8,7.0,4.448010557409424,1,0,1,0,6,com,2565,malware
125,106,0,1.0,4.322536139590963,1,0,0,0,2,com,4321,malware
77,55,7,7.857142857142857,4.834569983065111,1,0,1,0,5,com,158,malware
111,91,0,1.0,4.463636651281796,1,1,1,0,1,com,8236,malware
81,30,24,1.25,3.639150718305603,1,0,0,0,2,info,4218,malware
85,33,25,1.32,3.8551946147380303,1,0,0,0,2,org,2021,malware
67,48,6,8.0,4.701908736483777,1,0,2,0,3,com,64,malware
86,62,14,4.428571428571429,4.64187002415294,1,0,0,0,5,com,4321,malware
89,66,6,11.0,4.524264157328742,1,0,5,0,1,com,4401,malware
79,55,8,6.875,4.322228931957791,1,0,1,0,6,com,2471,malware
74,61,0,1.0,4.189183691488848,1,0,0,0,6,com,398,malware
99,35,31,1.1290322580645162,3.780865733048679,1,0,0,0,2,info,4218,malware
72,46,9,5.111111111111111,4.4443856825877655,1,0,1,0,6,com,1694,malware
66,23,21,1.0952380952380953,3.8375950209986875,1,0,0,0,2,info,4218,malware
70,59,0,1.0,4.134901139336329,1,0,0,0,1,ru,4410,malware
90,34,26,1.3076923076923077,3.7718967382568342,1,0,0,0,2,info,4218,malware
78,66,0,1.0,4.131771920987264,1,0,0,0,7,com,12836,malware
99,35,31,1.1290322580645162,3.7253316807326886,1,0,0,0,2,info,4218,malware
65,38,18,2.111111111111111,4.400827960470646,1,0,0,0,4,com,8,malware
68,56,0,1.0,4.120951452825463,1,0,0,0,3,com,692,malware
76,60,3,20.0,4.496485456064582,1,0,1,0,3,com,7202,malware
99,35,31,1.1290322580645162,3.796307692489806,1,0,0,0,2,info,4218,malware
